Name,Director,Production,Rated,Runtime,Year,imdbVotes,Actor1,Actor2,Actor3,Actor4,Genre1,Genre2,Genre3
Casper,Brad Silberling,Universal Pictures,PG,Less than 2 hours,1995,"91,844",Chauncey Leopardi, Spencer Vrooman, Malachi Pearson, Cathy Moriarty,Comedy, Drama, Romance
Clockers,Spike Lee,MCA Universal Home Video,R,More than 2 hours,1995,"17,293",Harvey Keitel, John Turturro, Delroy Lindo, Mekhi Phifer,Comedy,,
Congo,Frank Marshall,Paramount Home Video,PG-13,Less than 2 hours,1995,"35,958",Laura Linney, Dylan Walsh, Ernie Hudson, Tim Curry,Comedy, Romance,
Crimson Tide,Tony Scott,Buena Vista Internationa,R,Less than 2 hours,1995,"84,974",Denzel Washington, Gene Hackman, Matt Craven, George Dzundza,Drama, Romance, War
Crumb,Terry Zwigoff,Sony Pictures Home Entertainment,R,Less than 2 hours,1994,"14,774",Robert Crumb, Aline Kominsky, Charles Crumb, Maxon Crumb,Crime, Drama, Thriller
Desperado,Robert Rodriguez,Sony Pictures Home Entertainment,R,Less than 2 hours,1995,"144,423",Antonio Banderas, Salma Hayek, Joaquim de Almeida, Cheech Marin,Comedy,,
Devil in a Blue Dress,Carl Franklin,TriStar,R,Less than 2 hours,1995,"14,061",Denzel Washington, Tom Sizemore, Jennifer Beals, Don Cheadle,Comedy, Drama, Romance
Die Hard with a Vengeance,John McTiernan,Twentieth Century Fox Home Entertainment,R,More than 2 hours,1995,"311,795",Bruce Willis, Jeremy Irons, Samuel L. Jackson, Graham Greene,Comedy, Drama, Romance
Feast of July,Christopher Menaul,Touchstone Pictures,R,Less than 2 hours,1995,423,Embeth Davidtz, Tom Bell, Gemma Jones, James Purefoy,Comedy, Drama, Romance
First Knight,Jerry Zucker,Sony Pictures Home Entertainment,PG-13,More than 2 hours,1995,"57,835",Sean Connery, Richard Gere, Julia Ormond, Ben Cross,Comedy, Drama, Romance
Free Willy 2: The Adventure Home,Dwight H. Little,WARNER BROTHERS PICTURES,PG,Less than 2 hours,1995,"13,453",Jason James Richter, Francis Capra, Mary Kate Schellhardt, August Schellenberg,Action, Comedy, Crime
Hackers,Iain Softley,MGM Home Entertainment,PG-13,Less than 2 hours,1995,"56,783",Jonny Lee Miller, Angelina Jolie, Jesse Bradford, Matthew Lillard,Action, Comedy, Crime
Jeffrey,Christopher Ashley,Westchester Films,R,Less than 2 hours,1995,"5,008",Steven Weber, Peter Jacobson, Tom Cayler, David Thornton,Action, Comedy, Crime
Johnny Mnemonic,Robert Longo,Sony Pictures Home Entertainment,R,Less than 2 hours,1995,"57,932",Keanu Reeves, Dina Meyer, Ice-T, Takeshi Kitano,Action, Comedy, Crime
Judge Dredd,Danny Cannon,Hollywood Pictures,R,Less than 2 hours,1995,"92,760",Sylvester Stallone, Armand Assante, Rob Schneider, Jürgen Prochnow,Comedy, Crime, Drama
Jury Duty,John Fortenberry,Sony Pictures Home Entertainment,PG-13,Less than 2 hours,1995,"6,467",Pauly Shore, Tia Carrere, Stanley Tucci, Brian Doyle-Murray,Adventure, Drama, History
Kids,Larry Clark,Shining Excalibur Pictures,UNRATED,Less than 2 hours,1995,"61,950",Leo Fitzpatrick, Sarah Henderson, Justin Pierce, Joseph Chan,Adventure, Biography, History
Living in Oblivion,Tom DiCillo,Sony Pictures Home Entertainment,R,Less than 2 hours,1995,"13,216",Steve Buscemi, Catherine Keener, Dermot Mulroney, Danielle von Zerneck,Action, Adventure, Fantasy
Lord of Illusions,Clive Barker,MGM Home Entertainment,R,Less than 2 hours,1995,"11,610",Scott Bakula, Kevin J. O'Connor, Joseph Latimore, Sheila Tousey,Action, Drama,
Love & Human Remains,Denys Arcand,Sony Pictures Home Entertainment,R,Less than 2 hours,1993,"2,225",Thomas Gibson, Ruth Marshall, Cameron Bancroft, Mia Kirshner,Comedy,,
Mad Love,Antonia Bird,A-Pix,PG-13,Less than 2 hours,1995,"5,464",Chris O'Donnell, Drew Barrymore, Matthew Lillard, Richard Chaim,Comedy,,
Mallrats,Kevin Smith,MCA Universal Home Video,R,Less than 2 hours,1995,"102,019",Shannen Doherty, Jeremy London, Jason Lee, Claire Forlani,Comedy, Family, Fantasy
Mighty Morphin Power Rangers: The Movie,Bryan Spicer,20th Century Fox Film Corporation,PG,Less than 2 hours,1995,"20,906",Karan Ashley, Johnny Yong Bosch, Steve Cardenas, Jason David Frank,Crime, Drama, Mystery
Mute Witness,Anthony Waller,Sony Pictures Home Entertainment,R,Less than 2 hours,1995,"4,477",Marina Zudina, Fay Ripley, Evan Richards, Oleg Yankovskiy,Action, Adventure, Mystery
Nine Months,Chris Columbus,Twentieth Century Fox Home Entertainment,PG-13,Less than 2 hours,1995,"30,907",Hugh Grant, Julianne Moore, Tom Arnold, Joan Cusack,Action, Drama, Thriller
Party Girl,Daisy von Scherler Mayer,Sony Pictures Home Entertainment,R,Less than 2 hours,1995,"3,704",Parker Posey, Anthony DeSando, Guillermo Díaz, Donna Mitchell,Documentary, Biography, Comedy
Safe,Boaz Yakin,Lionsgate Films,R,Less than 2 hours,2012,"87,568",Jason Statham, Catherine Chan, Robert John Burke, James Hong,Action, Thriller,
Showgirls,Paul Verhoeven,MGM Home Entertainment,NC-17,More than 2 hours,1995,"52,237",Elizabeth Berkley, Kyle MacLachlan, Gina Gershon, Glenn Plummer,Crime, Drama, Mystery
Smoke,"Wayne Wang, Paul Auster",Miramax,R,Less than 2 hours,1995,"28,999",Giancarlo Esposito, José Zúñiga, Stephen Gevedon, Harvey Keitel,Action, Adventure, Thriller
Something to Talk About,Lasse Hallström,Warner Home Video,R,Less than 2 hours,1995,"10,907",Julia Roberts, Dennis Quaid, Robert Duvall, Gena Rowlands,Crime, Drama, Mystery
Species,Roger Donaldson,MGM Home Entertainment,R,Less than 2 hours,1995,"63,479",Ben Kingsley, Michael Madsen, Alfred Molina, Forest Whitaker,Action, Adventure, Romance
Strange Days,Kathryn Bigelow,Twentieth Century Fox Home Entertainment,R,More than 2 hours,1995,"56,424",Ralph Fiennes, Angela Bassett, Juliette Lewis, Tom Sizemore,Adventure, Drama, Family
Three Wishes,Martha Coolidge,HBO Video,PG,Less than 2 hours,1995,"2,257",Patrick Swayze, Mary Elizabeth Mastrantonio, Joseph Mazzello, Seth Mumy,Comedy, Crime, Drama
Total Eclipse,Agnieszka Holland,New Line Home Entertainment,R,Less than 2 hours,1995,"11,041",Leonardo DiCaprio, David Thewlis, Romane Bohringer, Dominique Blanc,Comedy, Drama,
Under Siege 2: Dark Territory,Geoff Murphy,Warner Home Video,R,Less than 2 hours,1995,"37,446",Steven Seagal, Eric Bogosian, Everett McGill, Katherine Heigl,Action, Crime, Sci-Fi
Unstrung Heroes,Diane Keaton,Hollywood Pictures,PG,Less than 2 hours,1995,"2,764",Andie MacDowell, John Turturro, Michael Richards, Maury Chaykin,Action, Crime, Sci-Fi
Unzipped,Douglas Keeve,Miramax Films,R,Less than 2 hours,1995,928,Roseanne Barr, Sandra Bernhard, Robert Best, Natane Boudreau,Comedy,,
Waterworld,Kevin Reynolds,MCA Universal Home Video,PG-13,More than 2 hours,1995,"150,633",Kevin Costner, Chaim Jeraffi, Rick Aviles, R.D. Call,Drama,,
White Man's Burden,Desmond Nakano,HBO Video,R,Less than 2 hours,1995,"4,080",John Travolta, Harry Belafonte, Kelly Lynch, Margaret Avery,Comedy, Drama,
Burnt by the Sun,Nikita Mikhalkov,Sony Pictures Home Entertainment,R,More than 2 hours,1994,"11,761",Oleg Menshikov, Nikita Mikhalkov, Ingeborga Dapkunaite, Nadezhda Mikhalkova,Horror, Mystery, Thriller
Before the Rain,Milcho Manchevski,Criterion Collection,NOT RATED,Less than 2 hours,1994,"11,753",Katrin Cartlidge, Rade Serbedzija, Grégoire Colin, Labina Mitevska,Drama, Comedy,
Before Sunrise,Richard Linklater,Sony Pictures Home Entertainment,R,Less than 2 hours,1995,"199,632",Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl,Drama, Romance,
Billy Madison,Tamra Davis,MCA Universal Home Video,PG-13,Less than 2 hours,1995,"109,724",Adam Sandler, Darren McGavin, Bridgette Wilson-Sampras, Bradley Whitford,Comedy, Romance,
Boys on the Side,Herbert Ross,Warner Home Video,R,Less than 2 hours,1995,"9,994",Whoopi Goldberg, Mary-Louise Parker, Drew Barrymore, Matthew McConaughey,Action, Adventure, Family
Castle Freak,Stuart Gordon,Full Moon,R,Less than 2 hours,1995,"4,579",Jeffrey Combs, Barbara Crampton, Jonathan Fuller, Jessica Dollarhide,Horror, Thriller,
Circle of Friends,Pat O'Connor,HBO Video,PG-13,Less than 2 hours,1995,"7,192",Chris O'Donnell, Minnie Driver, Geraldine O'Rawe, Saffron Burrows,Comedy, Romance,
Clerks,Kevin Smith,Miramax Films,R,Less than 2 hours,1994,"187,886",Brian O'Halloran, Jeff Anderson, Marilyn Ghigliotti, Lisa Spoonauer,Comedy,,
Don Juan DeMarco,Jeremy Leven,New Line Home Entertainment,PG-13,Less than 2 hours,1994,"42,736",Marlon Brando, Johnny Depp, Faye Dunaway, Géraldine Pailhas,Action, Crime, Thriller
Disclosure,Barry Levinson,Warner Home Video,R,More than 2 hours,1994,"38,305",Michael Douglas, Demi Moore, Donald Sutherland, Caroline Goodall,Drama,,
Drop Zone,John Badham,Paramount,R,Less than 2 hours,1994,"16,411",Wesley Snipes, Gary Busey, Yancy Butler, Michael Jeter,Comedy, Drama,
Destiny Turns on the Radio,Jack Baran,HBO Video,R,Less than 2 hours,1995,"1,929",Dylan McDermott, Nancy Travis, James Le Gros, Quentin Tarantino,Comedy, Drama, Romance
Death and the Maiden,Roman Polanski,Fine Line Features,R,Less than 2 hours,1994,"18,124",Sigourney Weaver, Ben Kingsley, Stuart Wilson, Krystia Mova,Action, Horror, Sci-Fi
Dolores Claiborne,Taylor Hackford,Sony Pictures Home Entertainment,R,More than 2 hours,1995,"29,890",Kathy Bates, Jennifer Jason Leigh, Judy Parfitt, Christopher Plummer,Action, Crime, Drama
Dumb & Dumber,"Peter Farrelly, Bobby Farrelly",Warner Bros,PG-13,Less than 2 hours,1994,"300,575",Jim Carrey, Jeff Daniels, Lauren Holly, Mike Starr,Drama, Fantasy,
Eat Drink Man Woman,Ang Lee,Samuel Goldwyn Films,UNRATED,More than 2 hours,1994,"14,569",Sihung Lung, Yu-Wen Wang, Chien-Lien Wu, Kuei-Mei Yang,Biography, Drama, Romance
Exotica,Atom Egoyan,ARP,R,Less than 2 hours,1994,"15,046",David Hemblen, Calvin Green, Don McKellar, Peter Krantz,Action, Thriller,
Exit to Eden,Garry Marshall,HBO Video,R,Less than 2 hours,1994,"5,727",Dana Delany, Paul Mercurio, Rosie O'Donnell, Dan Aykroyd,Comedy, Drama,
Ed Wood,Tim Burton,Buena Vista Pictures,R,More than 2 hours,1994,"147,137",Johnny Depp, Martin Landau, Sarah Jessica Parker, Patricia Arquette,Documentary,,
French Kiss,Lawrence Kasdan,Twentieth Century Fox Home Entertainment,PG-13,Less than 2 hours,1995,"40,225",Meg Ryan, Kevin Kline, Timothy Hutton, Jean Reno,Action, Adventure, Sci-Fi
Forget Paris,Billy Crystal,Sony Pictures Home Entertainment,PG-13,Less than 2 hours,1995,"9,773",Billy Crystal, Debra Winger, Joe Mantegna, Cynthia Stevenson,Drama, Thriller,
Far from Home: The Adventures of Yellow Dog,Phillip Borsos,Kagan Company Radio Telegraph,PG,Less than 2 hours,1995,"2,129",Mimi Rogers, Bruce Davison, Jesse Bradford, Tom Bower,Drama, War,
Hideaway,Brett Leonard,Sony Pictures Home Entertainment,R,Less than 2 hours,1995,"5,304",Jeff Goldblum, Christine Lahti, Alicia Silverstone, Jeremy Sisto,Drama, War,
Fluke,Carlo Carlei,MGM Home Entertainment,PG,Less than 2 hours,1995,"5,445",Samuel L. Jackson, Matthew Modine, Nancy Travis, Eric Stoltz,Drama, Romance,
Gordy,Mark Lewis,Miramax,G,Less than 2 hours,1995,"1,684",Doug Stone, Kristy Young, James Donadio, Deborah Hobart,Comedy,,
Gumby: The Movie,Art Clokey,Arrow Releasing Inc.,G,Less than 2 hours,1995,572,Dal McKennon, Art Clokey, Gloria Clokey, Manny La Carruba,Comedy, Drama,
The Glass Shield,Charles Burnett,Miramax,PG-13,Less than 2 hours,1994,"2,899",Erich Anderson, Richard Anderson, Thomas Babson, Monty Bane,Drama, Horror, Mystery
Hoop Dreams,Steve James,Fine Line Features,PG-13,More than 2 hours,1994,"20,129",William Gates, Arthur Agee, Emma Gates, Curtis Gates,Drama, Romance,
Heavenly Creatures,Peter Jackson,Miramax Films,R,Less than 2 hours,1994,"51,985",Melanie Lynskey, Kate Winslet, Sarah Peirse, Diana Kent,Comedy,,
Immortal Beloved,Bernard Rose,Sony Pictures Home Entertainment,R,More than 2 hours,1994,"19,459",Gary Oldman, Jeroen Krabbé, Isabella Rossellini, Johanna ter Steege,Comedy, Drama, Romance
I.Q.,Fred Schepisi,Paramount Home Video,PG,Less than 2 hours,1994,"20,616",Tim Robbins, Meg Ryan, Walter Matthau, Lou Jacobi,Drama, Thriller,
Interview with the Vampire: The Vampire Chronicles,Neil Jordan,Warner Home Video,R,More than 2 hours,1994,"250,067",Brad Pitt, Christian Slater, Virginia McCollam, John McConnell,Action, Adventure, Thriller
Jefferson in Paris,James Ivory,Franco London Films,PG-13,More than 2 hours,1995,"2,492",Nick Nolte, Gwyneth Paltrow, Estelle Eonnet, Thandie Newton,Crime, Comedy, Fantasy
Junior,Ivan Reitman,MCA Universal Home Video,PG-13,Less than 2 hours,1994,"55,879",Arnold Schwarzenegger, Danny DeVito, Emma Thompson, Frank Langella,Drama, Mystery, Thriller
Just Cause,Arne Glimcher,Warner Home Video,R,Less than 2 hours,1995,"20,437",Sean Connery, Laurence Fishburne, Kate Capshaw, Blair Underwood,Crime, Drama, Mystery
Kiss of Death,Barbet Schroeder,Twentieth Century Fox Home Entertainment,R,Less than 2 hours,1995,"14,760",David Caruso, Samuel L. Jackson, Nicolas Cage, Helen Hunt,Comedy,,
Kiss of Death,Barbet Schroeder,Twentieth Century Fox Home Entertainment,R,Less than 2 hours,1995,"14,760",David Caruso, Samuel L. Jackson, Nicolas Cage, Helen Hunt,Comedy, Romance,
Kiss of Death,Barbet Schroeder,Twentieth Century Fox Home Entertainment,R,Less than 2 hours,1995,"14,760",David Caruso, Samuel L. Jackson, Nicolas Cage, Helen Hunt,Comedy,,
Kiss of Death,Barbet Schroeder,Twentieth Century Fox Home Entertainment,R,Less than 2 hours,1995,"14,760",David Caruso, Samuel L. Jackson, Nicolas Cage, Helen Hunt,Comedy, Romance,
Kiss of Death,Barbet Schroeder,Twentieth Century Fox Home Entertainment,R,Less than 2 hours,1995,"14,760",David Caruso, Samuel L. Jackson, Nicolas Cage, Helen Hunt,Comedy,,
Kiss of Death,Barbet Schroeder,Twentieth Century Fox Home Entertainment,R,Less than 2 hours,1995,"14,760",David Caruso, Samuel L. Jackson, Nicolas Cage, Helen Hunt,Comedy, Romance,
Kiss of Death,Barbet Schroeder,Twentieth Century Fox Home Entertainment,R,Less than 2 hours,1995,"14,760",David Caruso, Samuel L. Jackson, Nicolas Cage, Helen Hunt,Comedy,,
Kiss of Death,Barbet Schroeder,Twentieth Century Fox Home Entertainment,R,Less than 2 hours,1995,"14,760",David Caruso, Samuel L. Jackson, Nicolas Cage, Helen Hunt,Comedy, Romance,
Star Wars: Episode IV - A New Hope,George Lucas,20th Century Fox,PG,More than 2 hours,1977,"976,992",Mark Hamill, Harrison Ford, Carrie Fisher, Peter Cushing,Comedy, Drama, Romance
Ladybird Ladybird,Ken Loach,Hallmark Entertainment,R,Less than 2 hours,1994,"2,520",Crissy Rock, Vladimir Vega, Sandie Lavelle, Mauricio Venegas,Drama,,
Like Water for Chocolate,Alfonso Arau,Miramax,R,Less than 2 hours,1992,"14,239",Marco Leonardi, Lumi Cavazos, Regina Torné, Mario Iván Martínez,Comedy, Crime, Romance
Major Payne,Nick Castle,MCA Universal Home Video,PG-13,Less than 2 hours,1995,"23,210",Damon Wayans, Michael Ironside, Scott Bigelow, Joseph Blaire,Biography, Comedy, Drama
Little Odessa,James Gray,Live Home Video,R,Less than 2 hours,1994,"5,835",Tim Roth, Edward Furlong, Moira Kelly, Vanessa Redgrave,Comedy, Drama, Romance
Love Affair,Glenn Gordon Caron,Warner Home Video,PG-13,Less than 2 hours,1994,"3,882",Warren Beatty, Annette Bening, Katharine Hepburn, Garry Shandling,Comedy, Romance,
Losing Isaiah,Stephen Gyllenhaal,Paramount Home Video,R,Less than 2 hours,1995,"4,601",Jessica Lange, Halle Berry, David Strathairn, Cuba Gooding Jr.,Adventure, Family,
Mary Shelley's Frankenstein,Kenneth Branagh,Sony Pictures Home Entertainment,R,More than 2 hours,1994,"44,197",Robert De Niro, Kenneth Branagh, Tom Hulce, Helena Bonham Carter,Fantasy, Horror, Thriller
Man of the House,Stephen Herek,Columbia Pictures,PG-13,Less than 2 hours,2005,"20,424",Tommy Lee Jones, Cedric the Entertainer, Christina Milian, Paula Garcés,Drama, Family, Fantasy
Mixed Nuts,Nora Ephron,Sony Pictures Home Entertainment,PG-13,Less than 2 hours,1994,"8,409",Steve Martin, Madeline Kahn, Robert Klein, Anthony LaPaglia,Comedy, Drama, Family
Milk Money,Richard Benjamin,Paramount Home Video,PG-13,Less than 2 hours,1994,"9,721",Melanie Griffith, Ed Harris, Michael Patrick Carter, Malcolm McDowell,Animation, Action, Adventure
Miracle on 34th Street,George Seaton,20th Century Fox,APPROVED,Less than 2 hours,1947,"32,395",Maureen O'Hara, John Payne, Edmund Gwenn, Gene Lockhart,Crime, Drama,
Miracle on 34th Street,George Seaton,20th Century Fox,APPROVED,Less than 2 hours,1947,"32,395",Maureen O'Hara, John Payne, Edmund Gwenn, Gene Lockhart,Comedy, Fantasy, Horror
Miracle on 34th Street,George Seaton,20th Century Fox,APPROVED,Less than 2 hours,1947,"32,395",Maureen O'Hara, John Payne, Edmund Gwenn, Gene Lockhart,Crime, Drama,
Miracle on 34th Street,George Seaton,20th Century Fox,APPROVED,Less than 2 hours,1947,"32,395",Maureen O'Hara, John Payne, Edmund Gwenn, Gene Lockhart,Comedy, Fantasy, Horror
Miracle on 34th Street,George Seaton,20th Century Fox,APPROVED,Less than 2 hours,1947,"32,395",Maureen O'Hara, John Payne, Edmund Gwenn, Gene Lockhart,Crime, Drama,
Miracle on 34th Street,George Seaton,20th Century Fox,APPROVED,Less than 2 hours,1947,"32,395",Maureen O'Hara, John Payne, Edmund Gwenn, Gene Lockhart,Comedy, Fantasy, Horror
Miracle on 34th Street,George Seaton,20th Century Fox,APPROVED,Less than 2 hours,1947,"32,395",Maureen O'Hara, John Payne, Edmund Gwenn, Gene Lockhart,Crime, Drama,
Miracle on 34th Street,George Seaton,20th Century Fox,APPROVED,Less than 2 hours,1947,"32,395",Maureen O'Hara, John Payne, Edmund Gwenn, Gene Lockhart,Comedy, Fantasy, Horror
Miami Rhapsody,David Frankel,Hollywood Pictures,PG-13,Less than 2 hours,1995,"2,764",Sarah Jessica Parker, Gil Bellows, Antonio Banderas, Mia Farrow,Documentary, Drama, Sport
Murder in the First,Marc Rocco,Warner Bros. Pictures,R,More than 2 hours,1995,"22,544",Christian Slater, Kevin Bacon, Gary Oldman, Embeth Davidtz,Biography, Crime, Drama
Nobody's Fool,Robert Benton,Paramount Home Video,R,Less than 2 hours,1994,"15,473",Paul Newman, Jessica Tandy, Bruce Willis, Melanie Griffith,Biography, Drama, Music
Nell,Michael Apted,Twentieth Century Fox Home Entertainment,PG-13,Less than 2 hours,1994,"23,511",Jodie Foster, Liam Neeson, Natasha Richardson, Richard Libertini,Comedy, Romance,
New Jersey Drive,Nick Gomez,MCA Universal Home Video,R,Less than 2 hours,1995,"2,275",Shar-Ron Corley, Gabriel Casseus, Saul Stein, Gwen McGee,Drama, Fantasy, Horror
Beyond Bedlam,Vadim Jean,Metrodome Films,R,Less than 2 hours,1994,412,Craig Fairbrass, Elizabeth Hurley, Keith Allen, Anita Dobson,Biography, Drama, History
Nina Takes a Lover,Alan Jacobs,Sony Pictures Home Entertainment,R,Less than 2 hours,1994,506,Laura San Giacomo, Paul Rhys, Michael O'Keefe, Cristi Conaway,Comedy, Romance, Sci-Fi
Natural Born Killers,Oliver Stone,Warner Bros. Pictures,R,Less than 2 hours,1994,"181,733",Woody Harrelson, Juliette Lewis, Tom Sizemore, Rodney Dangerfield,Action, Crime, Drama
Only You,Norman Jewison,Sony Pictures Home Entertainment,PG,Less than 2 hours,1994,"16,359",Marisa Tomei, Robert Downey Jr., Bonnie Hunt, Joaquim de Almeida,Action, Crime, Thriller
Once Were Warriors,Lee Tamahori,New Zealand Film Commission,R,Less than 2 hours,1994,"26,662",Rena Owen, Temuera Morrison, Mamaengaroa Kerr-Bell, Julian Arahanga,Action, Crime, Thriller
Poison Ivy II,Anne Goursaud,New Line Home Entertainment,R,Less than 2 hours,1996,"4,672",Alyssa Milano, Johnathon Schaech, Xander Berkeley, Belinda Bauer,Action, Crime, Thriller
Outbreak,Wolfgang Petersen,Warner Home Video,R,More than 2 hours,1995,"93,937",Dustin Hoffman, Rene Russo, Morgan Freeman, Kevin Spacey,Action, Crime, Thriller
Léon: The Professional,Luc Besson,Columbia Pictures,R,Less than 2 hours,1994,"781,653",Jean Reno, Gary Oldman, Natalie Portman, Danny Aiello,Action, Adventure, Fantasy
Pulp Fiction,Quentin Tarantino,Miramax Films,R,More than 2 hours,1994,"1,409,235",Tim Roth, Amanda Plummer, Laura Lovelace, John Travolta,Drama,,
Priest,Scott Stewart,Screen Gems/SONY PICTURES,PG-13,Less than 2 hours,2011,"100,547",Paul Bettany, Karl Urban, Cam Gigandet, Maggie Q,Drama, Romance,
Priest,Scott Stewart,Screen Gems/SONY PICTURES,PG-13,Less than 2 hours,2011,"100,547",Paul Bettany, Karl Urban, Cam Gigandet, Maggie Q,Action, Adventure, Sci-Fi
